text,label
"Garlic & Ginger Spiced Potato Wedges Recipe (Baked)Garlic & Ginger Spiced Potato Wedges are avery simple recipe and easy to make. You will avoid eating those deep fried wedges in restaurants once you start making variations of baked potatoes at home. The baked potato wedges are crispy on the outside and tender and soft on the inside. You have to finish them soon when they are still hot. After they cool, they lose their crispiness. This guilt-free potato recipe makes an excellent option for a tea party or is a great idea as an evening snack. This can be served along with various dips like  ,  , or  . It is famous among kids too, like any other potato recipe is. Go ahead, impress your family and guests by cooking healthy. Look at what other recipes you can do with baking potatoes:Potatoes (Aloo)|Extra Virgin Olive Oil|Red Chilli flakes|Italian seasoning|Dried Thyme Leaves|Water",1
The truth which has made us free will in the end make us glad also.,0
Sometimes the most important thing in a whole day is the rest we take between two deep breaths.,0
Indo Japanese Rice Cakes Recipe Indo Japanese Rice Cakes Recipe is a deliciously smooth appetizer which is light crispy on the outside and smooth on the inside. The cooked rice is seasoned with simple salt and pepper and a dash of soy sauce with crunchy onions and capsicum to make these rice cakes. Servethe Indo Japanese Rice Cakes Recipe as an appetizer along with followed by a dessert of .Cooked rice|Yellow Bell Pepper (Capsicum)|Onion|Salt|Black pepper powder|All Purpose Flour (Maida)|Corn flour|Sunflower Oil|Corn flour|Brown Sugar (Demerara Sugar)|Water|Green Chilli,1
"Crispy Oven Roasted Curried Chickpeas RecipeLooking for a simple and nutritious snack that is less expensive and is packed with protein? So here is your dish, Crispy Oven Roasted Curried Chickpeas Recipes. The crispy texture of the chickpeas is due to roasting in an oven. It is a very healthy snack option for both kids and adults. Pack some chickpeas in your kids lunch box or in your own for mid-meal or tea time snack. You can snack on this healthy, tasty, high fiber and protein rich snack without any guilt. ServeCrispy Oven Roasted Curried Chickpeas Recipe as an evening snack along with . You can also try these healthy snacks-Kabuli Chana (White Chickpeas)|Cumin powder (Jeera)|Kashmiri Red Chilli Powder|Turmeric powder (Haldi)|Coriander Powder (Dhania)|Garlic powder|Dry ginger powder|Salt|Extra Virgin Olive Oil",1
"If facts are the seeds that later produce knowledge and wisdom, then the emotions and the impressions of the senses are the fertile soil in which the seeds must grow.",0
"    - Dhania Wale Aloo Recipe                   9      .               ,                .                 .              .        ,                            ,        | |  |  |  | ()||    | || ",1
"To accomplish great things, we must dream as well as act.",0
"Gratitude is not only the greatest of virtues, but the paren't of all the others.",0
Good instincts usually tell you what to do long before your head has figured it out.,0
"Kadle Bele Chutney Pudi RecipeChutney Pudi or Podi's are quintessential condiment in a South Indian kitchen. These are generally had as condiments or accompaniments with south indian tiffin dishes like idli and dosa or even with steaming hot rice, sambar and a palya or poriyal. This recipe comes in handy when you want an accompaniment immediately and you are running out of ideas, since this recipe can be store for 2 weeks or more when kept in a dry and clean air tight container. Kadle Bele Chutney Pudi Recipe is a traditional Karnataka style Podi recipe made with Channa Dal. The addition of dry coconut, tamarind, jaggery and red chillies adds a zing to the podi and makes it spicy sweet. Serve the Kadle Bele Chutney Pudi Recipe along with   and   for breakfast. If you like this recipe, try more recipes likeChana dal (Bengal Gram Dal)|White Urad Dal (Split)|Dry coconut (kopra)|Byadagi Dried Chillies|Jaggery|Tamarind|Asafoetida (hing)|Salt",1
"It isn't where you come from, it's where you're going that counts.",0
"Egg Rolls With Moringa Leaves Recipe-Eggs with Drumstick LeavesThe  is a wholesome omelette recipe, that is packed with the goodness of the drumstick leaves, also known as the moringa. The addition of cheese to the egg roll, makes this soft and delicious too, camouflaging the unique taste of the drumstick leaves.  Drumstick leaves is known for its excellent source of nutrition and is natural energy booster. Drumstick leaves also known as Moringa, helps lower blood pressure, blood sugar in diabetics and is a also sleep aid. Its detoxifying effect may come from Moringa's ability to purify water. Moringa acts as a coagulant attaching itself to harmful material and bacteria. If you are looking for more drumstick recipes here are some :  Whole Eggs|All Purpose Flour (Maida)|Salt|Black pepper powder|Green Chillies|Cheddar cheese|Drumstick Leaves (Moringa/Murungai Keerai)",1
He who lives in harmony with himself lives in harmony with the world.,0
"Carrot and Oats  Whole Wheat Bread Recipe Carrot and Oats Bread Whole Wheat Recipe is a healthy breakfast dish made from grated carrot and a healthy combination of wheat flour, cornmeal, and oats. The bread is savory and does not contain sugar other than honey. The lovely combination of all these ingredients will result in a very moist and crumbly bread rich bread. Serve the Carrot and Oats Bread Whole wheat Recipe along with a smoothie or just drizzle some honey and can be relished for your morning breakfast. If you are looking for more Bread recipes here are some :Carrots (Gajjar)|Sooji (Semolina/ Rava)|Instant Oats (Oatmeal)|Whole Wheat Flour|Baking powder|Milk|Honey|Whole Eggs|Sunflower Oil",1
"Kerala Style Chena Mezhukkupuratty Recipe - Yam Stir Fryis a rich and healthy stir fry made for yam. The masalas added into this makes it a lovely dish to be had anytime of the day. Then onions and garlic is ground and mixed with simple Indian spices to bring in the rich texture flavor to the whole dish. Yam is a type of root vegetable which is rich in potassium and vitamins. Serve the  along with  ,  and   for your everyday meals. If you are looking for more   here are some that you can try for your Everyday meals:Elephant yam (Suran/Senai/Ratalu)|Red Chilli powder|Turmeric powder (Haldi)|Fennel seeds (Saunf)|Black pepper powder|Mustard seeds|Curry leaves|Coconut Oil|Pearl onions (Sambar Onions)|Garlic",1
"Fennel Infused Mango Sorbet RecipeFennel is known for its flavour, aroma and health benefits and the Fennel Infused Mango Sorbet Recipe is absolutely refreshing making it a perfect summertime treat. I like the flavour to be mild but please adjust fennel and sugar according to your taste. If you like frozen desserts, then you must try our favorites -Mango (Ripe)|Fresh orange juice|Water|Fennel seeds (Saunf)|Sugar",1
"Kothu Kari Kuzhambu Recipe - Mutton Keema Curry Kothu Kari Kuzhambu Recipe is a robust mutton keema curry made Tamil Nadu style, with whole spices like bay leaf and star anise which give out bold flavours. The recipe simply calls for roughly chopped onions, tomatoes, ginger and garlic which make the base of the keema curry. Cooking the mutton keema in this base along with some everyday dry masalas in a pressure cooker brings out all the flavors at once. ServeKothu Kari Kuzhambu Recipe along with   or eat it along with for a simple yet delicious meal.Mutton Kheema|Sunflower Oil|Bay leaf (tej patta)|Cloves (Laung)|Cinnamon Stick (Dalchini)|Cardamom (Elaichi) Pods/Seeds|Star anise|Dagad phool (/pathar phool/black stone flower)|Ginger|Garlic|Green Chilli|Onions|Tomatoes|Red Chilli powder|Turmeric powder (Haldi)|Coriander Powder (Dhania)|Black pepper powder|Coriander (Dhania) Leaves|Mint Leaves (Pudina)|Salt",1
Aval Upma Recipe - South Indian Style PohaServe the   with   and  for a delicious breakfast. If you are looking for more Poha Recipes here are some :Poha (Flattened rice)|Sunflower Oil|Asafoetida (hing)|Mustard seeds|Cumin seeds (Jeera)|Black Urad Dal (Split)|Onion|Green Chillies|Ginger|Curry leaves|Turmeric powder (Haldi)|Salt|Lemon juice|Roasted Peanuts (Moongphali)|Coriander (Dhania) Leaves,1
"Lehsun Methi Raita RecipeMethi Raita with Garlic is perfect recipe to serve as side dish with your lunch or dinner. It is easy to make and good for health. Its a smart way to add green vegetable in your food. It can be served with parathas or theplas for a simple meal. Did you know:Fenugreek are known to have a storehouse of minerals and are also known to be a rich source of vitamin C and K as well. A certain study suggest that fenugreek may be helpful to people with diabetes because they contain fiber and other chemicals that are thought to slow digestion and the bodys absorption of carbohydrates and sugar. Fenugreek is said to be an effective heartburn or acid reflux remedy because the mucilage in fenugreek seeds assists in soothing gastrointestinal inflammation, and coating the stomach and intestinal lining. Serve Methi Raita With Garlic along with   and   for a weekday meal. If you like this recipe, you can also try other Raita recipes such asMethi Leaves (Fenugreek Leaves)|Sunflower Oil|Garlic|Salt|Cumin powder (Jeera)|Chaat Masala Powder|Black Salt (Kala Namak)|Water|Chaat Masala Powder|Black Salt (Kala Namak)|Water|Sunflower Oil|Garlic|Kashmiri Red Chilli Powder",1
"    - Haleem Ke Kebab Recipe      ,   , ,  ,        .                .           .                         .                  ,       ,|  |  | |||||| |  | | | |  |||",1
A man who doesn't trust himself can never really trust anyone else.,0
Bad times have a scientific value. These are occasions a good learner would not miss.,0
"The most important thing is transforming our minds, for a new way of thinking, a new outlook: we should strive to develop a new inner world.",0
"Good advice is always certain to be ignored, but that's no reason not to give it.",0
"Bharwa Karela Recipe is a Punjabi side dish which is stuffed with spices and is cooked until it becomes soft. Stuffed with tangy achar and dry masalas, this makes a great accompaniment toDal, Rice and Roti. The delicious spices takes away the bitterness from the bitter gourds and make it a mouth watering spicy dish. Serve   along with   and   for an everyday meal. If you like this recipe, you can also try other   such as Did you know - Karela (Bitter grounds) is an excellent source of curing respiratory problems like asthma, cold, cough, etc. Not only this, it has various other advantages such as it helps you get rid of acne, blemishes and deep skin infections.On the other hand it is also useful in treating blood disorders like blood boils, scabies, itching, psoriasis, ringworm and other fungal diseases.Karela (Bitter Gourd/ Pavakkai)|Onion|Turmeric powder (Haldi)|Red Chilli powder|Cumin seeds (Jeera)|Salt|Coriander Powder (Dhania)|Mango pickle|Cotton threads|Sunflower Oil",1
